servicio,reserva
173469,101250
85720,88881
153434,15461
60847,78914
119536,294407
58109,361859
149622,335665
145390,227358
97725,60304
155589,136125
8816,174739
133509,296243
149425,393463
61222,323013
98452,291936
46667,277289
79327,101161
182255,96186
40491,290456
97048,257652
158179,167681
84592,311802
66952,55403
40697,258428
4796,56852
59833,34514
190631,210650
87406,30358
134891,381999
73368,133811
133961,212682
33852,20851
89211,227693
91616,22938
193711,370665
169948,142777
182947,364444
127946,282827
130490,87107
93214,16635
112738,23467
171783,113434
146461,137741
86873,106603
150746,230401
79936,108545
151226,65832
80825,72755
79488,126330
113091,357231
196709,91503
191348,188354
9409,192706
58842,330699
49469,351246
67332,37737
167764,208422
9107,367562
126748,6851
84735,5780
110454,348224
11701,214715
85377,378026
117530,304177
73510,158235
192053,389750
180225,28980
108776,310198
12918,398466
95639,347088
141229,6976
97064,145504
68828,190356
90328,214699
111355,12915
182172,315905
35120,89206
174632,87767
129186,376658
148083,129389
140329,312258
154687,149655
41630,379638
146744,218017
147959,371793
63528,51493
182245,3508
29370,61385
125030,305437
97941,21795
139760,229986
29202,242765
155057,7083
61260,286975
141732,285066
66258,134957
62771,280443
184550,256408
166317,15831
133079,1341
179756,174300
134772,199883
131711,282920
106789,13335
149231,380924
127006,17511
161050,146935
27747,108002
22138,34103
120398,380808
173447,46043
195356,274949
67321,297021
63318,272287
3652,320038
166780,116426
166786,280645
20472,111447
1403,256349
113316,105005
178080,22580
149960,43776
89088,354042
163282,218664
14331,228673
23433,382307
139866,378936
59601,159124
177474,356131
105405,378615
3538,101505
157035,13842
94770,393139
144242,136061
137042,239027
21751,12128
98554,42502
85805,355225
3262,209212
46708,296640
177022,290307
56463,217558
38243,19850
33,147189
55400,242230
48901,327223
81920,115448
190127,138380
195818,390797
150946,210986
92570,173171
18037,233278
155530,117507
182536,271665
137826,331382
140951,157432
178045,262406
44155,203123
126416,48676
123277,73235
73065,302968
190460,318482
33310,52479
58760,148987
19584,21631
90310,191598
13869,172675
65863,349392
139848,276052
147527,344546
134705,225065
15050,200544
169885,365407
34791,345676
175735,376382
40259,14505
163409,19481
112995,312838
67124,188778
135483,311598
108478,281943
98548,252551
46354,393467
6250,12296
32408,49553
18379,274165
169581,203905
110320,132099
95723,351669
70798,301444
42301,113868
56073,252155
190052,104080
164672,65502
11449,382597
186381,129450
56488,101079
43909,31098
9986,318802
167005,96097
105771,33710
112661,332678
185890,126608
65474,236077
151602,379452
2320,244982
195340,111628
96870,4977
84200,198595
130000,225255
92149,295751
194418,103863
162490,12876
32608,258009
101215,111985
129715,210660
120349,238848
121754,152810
93802,71691
193152,201850
159228,89491
19141,376422
148383,340166
44369,57076
160535,52175
49650,76824
7606,73137
119538,66868
115440,372649
51539,80401
72670,256608
114157,102807
58380,285434
154162,134599
97443,53601
110651,334428
150503,9795
69345,169946
79858,61977
143588,181815
76545,312839
60807,314572
15745,1059
121627,183632
122663,2870
27210,31012
110655,236728
65026,34831
165492,83142
88277,73895
29071,223612
49293,359824
20319,138753
156362,231644
101282,221773
10170,40827
41680,147382
62626,6281
153144,362224
6328,103594
22066,312329
112519,141784
175957,394162
176127,327046
87047,388482
76173,116844
22490,167057
166129,339050
96453,305206
151206,4586
45132,170848
129190,83736
8737,82557
128995,359595
123966,26777
93082,399455
90509,318904
70864,75073
117370,352669
62183,131930
162298,123393
113893,257293
149125,47447
103166,314206
110629,296834
52517,184363
161856,363502
86582,257811
110262,234317
160672,107880
124310,393185
31686,303510
18175,93688
197912,179066
136870,132966
164793,266754
191087,299955
42521,375549
37542,156404
2100,320435
177566,29415
71559,395370
141447,173476
193541,358112
46472,173963
80645,359705
170649,303578
137641,117143
120193,87360
199239,116394
152100,284975
88336,164369
19309,39315
157822,300443
68642,182525
27537,95841
191076,2092
1207,285060
143596,186140
88173,126140
115725,255417
20126,212195
2281,29768
177052,116356
195658,44118
80071,179120
43445,263623
51659,103716
77999,253415
192973,277709
72248,106902
34526,325591
129386,59615
91300,339072
27540,315743
61366,11821
127013,23811
71648,353849
61970,228799
183177,192157
135965,75771
184462,161554
131528,229035
139808,261884
62907,307085
120429,15944
111264,315214
144655,103777
29721,58753
25509,388712
165871,218910
145683,330014
197466,134267
162734,287803
71805,368846
58228,13413
184710,332540
38930,127596
12147,103179
84211,312248
66914,38417
198631,269603
117912,280881
160797,133150
129392,154340
165400,212708
193823,279844
28983,277416
133643,64057
113157,218118
34087,183493
69662,15515
180471,257698
77728,272647
192628,7948
105485,82411
148763,113490
122878,17657
114811,371026
94803,286657
18477,65167
38570,309506
183820,47409
11286,243099
924,305863
29424,105625
136505,317785
191604,139068
117676,343106
153960,50492
106067,191651
99947,193808
110521,30907
91251,91396
9514,74547
156314,393386
178087,388625
157504,393059
161340,155982
54604,162399
39596,251549
160139,8297
78804,243473
85021,387290
8576,348988
36445,82310
134735,167349
152797,3399
167478,297835
158473,52724
195383,217243
47402,111750
22950,311782
102650,390997
65044,123508
117292,221040
119525,197937
119815,328804
74547,37673
96933,385761
19107,202275
178371,152318
121652,246114
7574,157420
33069,96615
155761,7546
60102,377805
76696,224497
78636,365299
191341,46980
182322,278752
23805,33070
61765,163879
150679,363061
48844,169709
133132,90790
1026,98951
186044,29113
134407,17725
167079,161513
14581,13677
25395,72793
17242,201825
194783,153145
5132,79132
28298,212034
76659,167735
138275,167063
91356,331086
155655,108308
21710,29772
182416,180287
40139,315921
1210,333297
86844,143300
44650,166626
27468,272081
100900,361327
191146,16958
11185,345332
174361,42972
157450,312532
123996,208936
120121,6571
89064,142174
99723,370380
109364,197001
173968,75761
37703,182703
157121,27227
63652,217998
182702,238376
172992,398079
123097,82085
123397,184916
109301,347647
109136,9825
12030,219988
92138,205183
92904,349566
95298,30826
55549,202794
178478,220449
54020,380196
140581,299558
194318,80878
86021,93754
9412,279320
15574,378025
47691,356294
120785,249821
158990,211864
27208,122316
185478,297253
40597,196880
189804,71054
24975,309219
77349,289341
134798,274884
102469,340421
110910,384919
58384,322581
115382,17887
143831,394499
33803,326196
26120,280884
66855,398841
26472,49067
166240,186189
76216,218613
16745,321575
134597,179542
30524,231944
42843,180903
81425,372403
21494,399473
36891,93960
79629,218941
104491,79341
69115,135082
127187,108944
20581,180772
111920,339748
191073,100861
73043,190148
70477,275045
15798,374335
9565,303606
182578,305452
87359,2588
78380,386417
120358,11014
155374,101148
53080,137249
85493,220313
165093,42432
72413,87222
42578,100914
45250,99132
19079,135861
52467,288926
143037,69619
54809,258955
195267,215326
67545,267589
106459,38157
165811,371688
104529,213488
180727,42780
82517,322293
60156,391772
46176,299246
3933,263631
193984,27249
55581,247705
36715,313667
58199,48764
7283,148587
144090,102178
165349,266522
61192,247289
192386,108137
189957,35428
156368,49925
62030,11325
177044,266934
81864,185547
106497,375445
164097,289003
138782,314876
72525,77585
112096,324909
27078,323151
117187,357680
82907,136680
195939,225788
94606,158091
78984,114926
187987,365292
170423,287224
166121,70108
65682,189131
112644,352492
84892,151892
13140,306471
96279,88783
32160,97013
78046,283144
81935,11236
51227,363190
154547,90349
40700,361873
197890,1734
195322,190249
26917,349323
121472,42872
35241,132477
146199,202473
191510,170008
894,79440
127325,154032
25945,32297
172181,307282
74862,154211
104307,306162
197830,321558
121154,32006
115674,105970
156789,59117
110592,171195
158952,245507
90773,223950
10708,385566
180628,313541
85140,390951
113058,13730
115025,354067
187857,320181
107834,200237
36922,341580
56065,5485
189417,92085
121043,311209
48622,240630
28520,344237
82789,96158
21428,244383
151597,129364
10689,123792
152411,156949
161971,15677
63780,379813
51895,96155
52240,162232
65809,378711
143161,117776
113397,177683
180681,78252
170605,265775
59413,43265
119302,151876
136399,129877
114955,357760
177021,303167
9462,231719
170762,49072
103302,207309
169130,296484
91565,22331
15597,360182
41466,121804
34420,163616
164270,353590
75059,342832
68645,106455
39619,87451
142538,101584
167995,158263
62112,79597
30968,344707
142443,92408
5046,393332
143289,316396
117067,48245
114319,148371
105067,314041
97603,256267
41414,111415
13924,91763
174088,56805
153947,313872
113075,182231
43396,163311
158951,236324
93228,101876
109587,235129
173717,95369
61399,335208
73109,326419
104071,139876
44684,156480
8913,150703
74912,80634
50354,299391
84518,321837
128191,255251
84424,342077
65432,127178
149930,108136
10975,202597
25123,68779
56199,122903
70490,29476
108741,296655
111224,228903
41804,229710
14931,240612
132842,386728
36543,187919
128362,394939
161992,350496
75389,133194
41201,255915
50327,359620
13019,302222
3751,343367
126221,249104
180428,180005
78158,297566
101478,338408
20145,128517
35003,367089
122539,49192
17482,162526
194411,181822
139617,29781
51748,44615
101089,168133
50141,314796
194995,110204
198887,280964
41334,372517
69541,88211
154601,388559
81449,385804
48506,248607
56489,243818
146327,155246
198629,254895
14849,203914
115670,168105
195770,263685
190402,119863
166177,4840
166552,145358
132391,301948
117903,167288
159333,113160
64035,369403
36741,340243
28063,124272
195671,287923
130171,153983
108014,336810
181268,143712
46065,332279
140405,110399
192145,315657
194219,126611
176461,365329
30241,342855
52282,59191
118940,330281
194877,74709
135734,61867
154571,17917
91164,5116
167794,90405
33094,297681
192439,204133
110332,353749
46788,66659
181040,23164
140456,43590
55037,113813
17464,144563
175660,115136
136202,386906
170321,237235
134780,60311
18835,174654
193995,76167
112305,341801
135392,100357
185391,358185
86826,277838
168058,355151
60709,245582
160549,361681
86433,390920
170367,248228
92868,208586
128158,77225
41653,260038
179912,20518
68737,137219
13827,147714
77398,146473
28765,58009
41831,322389
77354,272951
182164,325046
161532,140636
55044,394257
127755,261669
129661,217899
171149,227797
173454,81127
91285,44124
199295,168406
40196,211259
124568,284376
14582,239066
90839,36422
7137,233606
76000,324213
112925,152909
114582,78364
32411,1255
54113,263069
186515,351557
176502,70487
60898,398961
15218,235724
159707,29160
31397,57160
139016,84520
5681,398008
7925,187078
133463,187524
105583,165341
190416,17691
171051,47711
60749,246054
186410,330318
120389,33067
136414,382647
85391,113701
36311,90863
125979,79557
130305,335591
66799,195621
88069,65665
65813,305728
118994,249508
36476,113236
129255,395727
99705,165765
79808,147930
169293,197358
29484,38904
172611,310004
105617,86716
193869,374686
84428,386526
36823,128200
92121,301542
173326,351450
121148,360458
66514,242169
79909,207827
183642,71034
172273,193540
36588,296322
114680,298552
143708,95365
39324,342434
42614,67575
143575,263466
161618,284298
88273,342441
75213,28251
155108,158173
91234,259936
5813,65299
102554,214376
34740,106058
13131,214485
9717,268065
93980,105039
17330,220173
32711,317621
49603,169931
191851,242170
10866,308466
61792,230107
178711,115370
148856,269011
180681,28153
66709,251429
46934,329893
105611,107451
17477,329923
142370,274637
51426,326089
134710,109165
138303,12745
174053,12927
20307,333009
198042,15654
95158,16466
29711,276978
170249,19823
191550,166770
196833,220786
152309,184376
93927,349211
53782,262852
189012,217205
146674,236581
169944,369265
58391,175228
195940,354473
148685,345821
37429,360864
91007,161776
140685,308209
2528,169067
71987,381155
25419,19847
29313,208783
145267,342587
171580,386178
120333,85771
143273,258067
80638,77534
3363,6957
133336,36494
58451,264876
73439,76227
49264,212592
158424,81759
104772,170322
122385,268497
129820,28323
78663,168380
47540,208228
39402,288006
149701,178338
195039,91075
30708,1913
90499,213103
15951,323914
128239,184135
124185,382906
24382,279403
135350,390922
135272,272210
91004,102096
11131,228722
150940,74766
167418,190029
95518,371287
11262,312763
179513,291989
5097,155333
83769,123594
160506,212646
161426,170230
65706,291919
15175,354405
160076,287578
147058,125471
138240,360357
140679,65455
37056,283022
136036,7853
142552,277678
120010,264850
189598,3586
104732,277096
106490,112799
110111,176434
174548,64666
182861,214365
82563,200541
124677,68930
17315,209819
45504,293044
118260,291490
79706,92100
77790,291110
111543,153589
192851,232137
188461,5665
53630,232469
53894,217167
17809,164639
74062,136008
199449,323053
46697,82588
85063,69892
125904,244671
166697,6970
11299,337321
65152,165141
140573,334729
127634,123994
22372,21186
11326,261220
36442,366378
25782,242886
146964,203409
170426,290383
19998,187073
108426,96893
159070,292717
108076,60378
38081,341388
164551,339786
4341,299391
48546,18389
128205,14133
24384,90925
98488,359210
162079,337167
71733,215507
180409,201216
103015,166686
119664,197101
14500,197841
84946,15143
23675,72729
63024,27122
49189,333710
55049,390768
110882,219815
25899,330410
159155,360690
63742,90867
66394,53444
125074,87838
41548,71712
75624,113436
101252,233134
12134,322940
113972,43060
136522,160234
50297,344900
44704,326497
127205,2508
97964,170277
101321,287437
4202,352041
115017,49116
169969,345584
18038,41453
117639,321649
107156,62753
80925,115321
124649,75521
125048,199659
140721,268309
167447,87863
175110,200001
8653,60728
194348,149809
143693,113606
106949,396436
94395,281959
177822,263918
131910,11626
96462,94391
115328,278908
106605,240763
165540,159144
176120,396852
131936,148598
34029,252183
4553,222270
47799,6600
61695,252813
147233,23216
129803,42518
92386,354178
118144,20558
61460,383790
21820,220414
110697,259048
14929,49615
56742,129020
152981,365050
147051,161101
111263,188198
57159,301186
175511,320295
77881,104955
176958,130358
182294,59972
189027,248532
86063,284171
20784,212843
160731,206022
56908,397192
198795,208275
42123,280953
40737,166855
140840,17057
103996,64494
38188,55769
61242,193427
